Pressure,Qual0.5,Qual1,Qual2,Qual5,Qual10,Qual20,Qual30,Qual50,Qual100,Qual200,Qual500,,,,,,,,,,,,,,,,,,,
27.34,1.357698985,2.696964504,5.321192833,12.77681436,23.92115886,42.12009931,55.9656423,74.51295749,93.50410664,99.57803369,99.99988434,,,,,,,,,,,,,,,,,,,
27.36,1.358685403,2.698910546,5.32497991,12.78553624,23.93637311,42.14324664,55.99205499,74.5384318,93.51708545,99.57971819,99.99988549,,,,,,,,,,,,,,,,,,,
27.38,1.359671811,2.700856548,5.328766835,12.79425725,23.95158431,42.16638471,56.01845184,74.56388064,93.53003832,99.58139596,99.99988663,,,,,,,,,,,,,,,,,,,
27.4,1.36065821,2.702802511,5.332553609,12.80297739,23.96679247,42.18951353,56.04483285,74.58930404,93.54296531,99.58306703,99.99988776,,,,,,,,,,,,,,,,,,,
27.42,1.361644598,2.704748436,5.336340231,12.81169665,23.98199759,42.2126331,56.07119804,74.61470204,93.55586647,99.58473143,99.99988887,,,,,,,,,,,,,,,,,,,
27.44,1.362630977,2.706694321,5.340126701,12.82041505,23.99719968,42.23574343,56.09754742,74.64007465,93.56874186,99.58638919,99.99988998,,,,,,,,,,,,,,,,,,,
27.46,1.363617345,2.708640168,5.343913021,12.82913257,24.01239872,42.25884451,56.12388099,74.6654219,93.58159152,99.58804033,99.99989107,,,,,,,,,,,,,,,,,,,
27.48,1.364603704,2.710585976,5.347699188,12.83784922,24.02759472,42.28193635,56.15019876,74.69074381,93.59441551,99.58968487,99.99989216,,,,,,,,,,,,,,,,,,,
27.5,1.365590053,2.712531745,5.351485205,12.846565,24.04278768,42.30501896,56.17650075,74.71604042,93.60721388,99.59132286,99.99989323,,,,,,,,,,,,,,,,,,,
27.52,1.366576392,2.714477475,5.35527107,12.85527991,24.0579776,42.32809234,56.20278697,74.74131174,93.61998667,99.5929543,99.99989429,,,,,,,,,,,,,,,,,,,
27.54,1.367562722,2.716423166,5.359056783,12.86399394,24.07316449,42.35115649,56.22905741,74.7665578,93.63273395,99.59457923,99.99989534,,,,,,,,,,,,,,,,,,,
27.56,1.368549041,2.718368818,5.362842345,12.87270711,24.08834834,42.37421142,56.2553121,74.79177863,93.64545576,99.59619767,99.99989639,,,,,,,,,,,,,,,,,,,
27.58,1.369535351,2.720314431,5.366627756,12.8814194,24.10352915,42.39725712,56.28155104,74.81697426,93.65815214,99.59780966,99.99989742,,,,,,,,,,,,,,,,,,,
27.6,1.370521651,2.722260005,5.370413015,12.89013083,24.11870692,42.42029361,56.30777424,74.84214469,93.67082316,99.59941521,99.99989844,,,,,,,,,,,,,,,,,,,
27.62,1.37150794,2.72420554,5.374198123,12.89884138,24.13388166,42.44332089,56.33398171,74.86728997,93.68346887,99.60101434,99.99989945,,,,,,,,,,,,,,,,,,,
27.64,1.37249422,2.726151037,5.377983079,12.90755106,24.14905337,42.46633896,56.36017347,74.89241012,93.69608931,99.6026071,99.99990045,,,,,,,,,,,,,,,,,,,
27.66,1.37348049,2.728096494,5.381767884,12.91625987,24.16422204,42.48934782,56.38634951,74.91750516,93.70868453,99.6041935,99.99990144,,,,,,,,,,,,,,,,,,,
27.68,1.374466751,2.730041913,5.385552537,12.92496781,24.17938768,42.51234748,56.41250985,74.94257512,93.72125458,99.60577356,99.99990242,,,,,,,,,,,,,,,,,,,
27.7,1.375453001,2.731987293,5.38933704,12.93367487,24.19455029,42.53533794,56.4386545,74.96762002,93.73379953,99.60734732,99.99990339,,,,,,,,,,,,,,,,,,,
27.72,1.376439242,2.733932633,5.393121391,12.94238107,24.20970986,42.55831921,56.46478347,74.99263989,93.7463194,99.60891479,99.99990435,,,,,,,,,,,,,,,,,,,
27.74,1.377425472,2.735877935,5.39690559,12.9510864,24.22486641,42.58129129,56.49089676,75.01763475,93.75881426,99.61047601,99.9999053,,,,,,,,,,,,,,,,,,,
27.76,1.378411693,2.737823198,5.400689638,12.95979085,24.24001992,42.60425418,56.5169944,75.04260463,93.77128416,99.61203099,99.99990625,,,,,,,,,,,,,,,,,,,
27.78,1.379397904,2.739768422,5.404473535,12.96849444,24.2551704,42.62720788,56.54307637,75.06754955,93.78372914,99.61357977,99.99990718,,,,,,,,,,,,,,,,,,,
27.8,1.380384105,2.741713608,5.40825728,12.97719715,24.27031785,42.65015241,56.56914271,75.09246954,93.79614926,99.61512236,99.9999081,,,,,,,,,,,,,,,,,,,
27.82,1.381370296,2.743658754,5.412040874,12.985899,24.28546227,42.67308776,56.59519341,75.11736462,93.80854456,99.6166588,99.99990902,,,,,,,,,,,,,,,,,,,
27.84,1.382356478,2.745603861,5.415824317,12.99459997,24.30060366,42.69601394,56.62122848,75.14223482,93.8209151,99.6181891,99.99990992,,,,,,,,,,,,,,,,,,,
27.86,1.383342649,2.74754893,5.419607608,13.00330008,24.31574203,42.71893095,56.64724793,75.16708016,93.83326092,99.61971329,99.99991082,,,,,,,,,,,,,,,,,,,
27.88,1.384328811,2.749493959,5.423390748,13.01199931,24.33087737,42.7418388,56.67325178,75.19190066,93.84558207,99.6212314,99.99991171,,,,,,,,,,,,,,,,,,,
27.9,1.385314963,2.75143895,5.427173737,13.02069768,24.34600968,42.76473748,56.69924004,75.21669636,93.85787861,99.62274345,99.99991258,,,,,,,,,,,,,,,,,,,
27.92,1.386301105,2.753383902,5.430956574,13.02939517,24.36113896,42.78762701,56.7252127,75.24146728,93.87015058,99.62424946,99.99991345,,,,,,,,,,,,,,,,,,,
27.94,1.387287237,2.755328815,5.434739261,13.0380918,24.37626522,42.81050738,56.75116978,75.26621344,93.88239802,99.62574946,99.99991431,,,,,,,,,,,,,,,,,,,
27.96,1.388273359,2.757273689,5.438521795,13.04678756,24.39138846,42.83337861,56.7771113,75.29093486,93.894621,99.62724347,99.99991517,,,,,,,,,,,,,,,,,,,
27.98,1.389259471,2.759218524,5.442304179,13.05548244,24.40650867,42.85624068,56.80303725,75.31563158,93.90681955,99.62873152,99.99991601,,,,,,,,,,,,,,,,,,,
28,1.390245574,2.76116332,5.446086411,13.06417646,24.42162585,42.87909362,56.82894766,75.34030361,93.91899374,99.63021363,99.99991685,,,,,,,,,,,,,,,,,,,
28.02,1.391231666,2.763108077,5.449868492,13.07286961,24.43674002,42.90193741,56.85484252,75.36495098,93.9311436,99.63168982,99.99991767,,,,,,,,,,,,,,,,,,,
28.04,1.392217749,2.765052796,5.453650421,13.08156189,24.45185116,42.92477207,56.88072185,75.38957371,93.94326918,99.63316012,99.99991849,,,,,,,,,,,,,,,,,,,
28.06,1.393203822,2.766997475,5.4574322,13.0902533,24.46695928,42.94759759,56.90658566,75.41417184,93.95537054,99.63462455,99.9999193,,,,,,,,,,,,,,,,,,,
28.08,1.394189885,2.768942116,5.461213827,13.09894384,24.48206438,42.97041399,56.93243395,75.43874538,93.96744771,99.63608313,99.99992011,,,,,,,,,,,,,,,,,,,
28.1,1.395175938,2.770886717,5.464995303,13.10763351,24.49716645,42.99322126,56.95826674,75.46329435,93.97950076,99.63753589,99.9999209,,,,,,,,,,,,,,,,,,,
28.12,1.396161981,2.77283128,5.468776627,13.11632231,24.51226551,43.01601941,56.98408403,75.4878188,93.99152973,99.63898285,99.99992169,,,,,,,,,,,,,,,,,,,
28.14,1.397148015,2.774775804,5.472557801,13.12501024,24.52736155,43.03880845,57.00988584,75.51231873,94.00353466,99.64042403,99.99992247,,,,,,,,,,,,,,,,,,,
28.16,1.398134039,2.776720289,5.476338823,13.13369731,24.54245456,43.06158837,57.03567217,75.53679417,94.0155156,99.64185947,99.99992324,,,,,,,,,,,,,,,,,,,
28.18,1.399120052,2.778664735,5.480119693,13.1423835,24.55754456,43.08435918,57.06144304,75.56124515,94.02747261,99.64328917,99.999924,,,,,,,,,,,,,,,,,,,
28.2,1.400106056,2.780609143,5.483900413,13.15106883,24.57263155,43.10712088,57.08719844,75.58567168,94.03940573,99.64471316,99.99992476,,,,,,,,,,,,,,,,,,,
28.22,1.40109205,2.782553511,5.487680981,13.15975329,24.58771551,43.12987348,57.1129384,75.61007381,94.051315,99.64613147,99.99992551,,,,,,,,,,,,,,,,,,,
28.24,1.402078034,2.78449784,5.491461399,13.16843688,24.60279646,43.15261698,57.13866292,75.63445155,94.06320048,99.64754412,99.99992625,,,,,,,,,,,,,,,,,,,
28.26,1.403064009,2.786442131,5.495241665,13.1771196,24.61787439,43.17535139,57.16437201,75.65880491,94.07506222,99.64895112,99.99992698,,,,,,,,,,,,,,,,,,,
28.28,1.404049973,2.788386383,5.499021779,13.18580146,24.63294931,43.1980767,57.19006568,75.68313394,94.08690025,99.65035251,99.99992771,,,,,,,,,,,,,,,,,,,
28.3,1.405035928,2.790330596,5.502801743,13.19448244,24.64802121,43.22079293,57.21574393,75.70743866,94.09871463,99.65174831,99.99992843,,,,,,,,,,,,,,,,,,,
28.32,1.406021872,2.79227477,5.506581555,13.20316256,24.6630901,43.24350007,57.24140679,75.73171907,94.11050541,99.65313853,99.99992914,,,,,,,,,,,,,,,,,,,
28.34,1.407007807,2.794218905,5.510361216,13.21184181,24.67815598,43.26619813,57.26705425,75.75597523,94.12227263,99.65452321,99.99992985,,,,,,,,,,,,,,,,,,,
28.36,1.407993732,2.796163001,5.514140726,13.22052019,24.69321884,43.28888711,57.29268633,75.78020713,94.13401633,99.65590236,99.99993054,,,,,,,,,,,,,,,,,,,
28.38,1.408979647,2.798107058,5.517920085,13.22919771,24.70827869,43.31156702,57.31830303,75.80441482,94.14573658,99.657276,99.99993124,,,,,,,,,,,,,,,,,,,
28.4,1.409965553,2.800051076,5.521699293,13.23787435,24.72333553,43.33423786,57.34390437,75.82859831,94.1574334,99.65864416,99.99993192,,,,,,,,,,,,,,,,,,,
28.42,1.410951448,2.801995056,5.525478349,13.24655013,24.73838936,43.35689963,57.36949035,75.85275763,94.16910686,99.66000685,99.9999326,,,,,,,,,,,,,,,,,,,
28.44,1.411937334,2.803938997,5.529257254,13.25522504,24.75344017,43.37955234,57.39506098,75.8768928,94.18075699,99.66136411,99.99993327,,,,,,,,,,,,,,,,,,,
28.46,1.412923209,2.805882898,5.533036009,13.26389909,24.76848798,43.40219599,57.42061628,75.90100385,94.19238385,99.66271595,99.99993393,,,,,,,,,,,,,,,,,,,
28.48,1.413909075,2.807826761,5.536814612,13.27257226,24.78353278,43.42483059,57.44615624,75.9250908,94.20398747,99.66406239,99.99993459,,,,,,,,,,,,,,,,,,,
28.5,1.414894931,2.809770585,5.540593063,13.28124457,24.79857457,43.44745613,57.47168089,75.94915368,94.21556791,99.66540345,99.99993524,,,,,,,,,,,,,,,,,,,
28.52,1.415880777,2.811714371,5.544371364,13.28991601,24.81361335,43.47007262,57.49719023,75.9731925,94.22712522,99.66673917,99.99993588,,,,,,,,,,,,,,,,,,,
28.54,1.416866613,2.813658117,5.548149514,13.29858659,24.82864912,43.49268007,57.52268427,75.9972073,94.23865943,99.66806955,99.99993652,,,,,,,,,,,,,,,,,,,
28.56,1.41785244,2.815601824,5.551927512,13.3072563,24.84368189,43.51527848,57.54816301,76.0211981,94.25017059,99.66939462,99.99993715,,,,,,,,,,,,,,,,,,,
28.58,1.418838256,2.817545493,5.555705359,13.31592514,24.85871165,43.53786785,57.57362647,76.04516491,94.26165876,99.6707144,99.99993778,,,,,,,,,,,,,,,,,,,
28.6,1.419824063,2.819489122,5.559483056,13.32459311,24.87373841,43.56044819,57.59907466,76.06910778,94.27312397,99.67202891,99.9999384,,,,,,,,,,,,,,,,,,,
28.62,1.42080986,2.821432713,5.563260601,13.33326022,24.88876216,43.58301949,57.62450759,76.09302671,94.28456628,99.67333817,99.99993901,,,,,,,,,,,,,,,,,,,
28.64,1.421795647,2.823376265,5.567037995,13.34192646,24.9037829,43.60558177,57.64992526,76.11692173,94.29598572,99.67464221,99.99993962,,,,,,,,,,,,,,,,,,,
28.66,1.422781424,2.825319778,5.570815238,13.35059183,24.91880064,43.62813503,57.67532768,76.14079287,94.30738235,99.67594104,99.99994022,,,,,,,,,,,,,,,,,,,
28.68,1.423767191,2.827263252,5.57459233,13.35925634,24.93381538,43.65067927,57.70071487,76.16464015,94.31875621,99.67723469,99.99994081,,,,,,,,,,,,,,,,,,,
28.7,1.424752949,2.829206688,5.57836927,13.36791998,24.94882712,43.67321449,57.72608683,76.1884636,94.33010734,99.67852317,99.9999414,,,,,,,,,,,,,,,,,,,
28.72,1.425738696,2.831150084,5.58214606,13.37658276,24.96383585,43.6957407,57.75144357,76.21226323,94.3414358,99.67980651,99.99994199,,,,,,,,,,,,,,,,,,,
28.74,1.426724434,2.833093442,5.585922699,13.38524466,24.97884158,43.7182579,57.7767851,76.23603908,94.35274161,99.68108473,99.99994256,,,,,,,,,,,,,,,,,,,
28.76,1.427710162,2.83503676,5.589699186,13.39390571,24.99384431,43.74076609,57.80211143,76.25979116,94.36402484,99.68235784,99.99994313,,,,,,,,,,,,,,,,,,,
28.78,1.42869588,2.83698004,5.593475523,13.40256588,25.00884404,43.76326528,57.82742257,76.28351951,94.37528553,99.68362587,99.9999437,,,,,,,,,,,,,,,,,,,
28.8,1.429681588,2.838923281,5.597251708,13.41122519,25.02384078,43.78575548,57.85271852,76.30722413,94.38652372,99.68488884,99.99994426,,,,,,,,,,,,,,,,,,,
28.82,1.430667286,2.840866483,5.601027743,13.41988364,25.03883451,43.80823668,57.87799931,76.33090507,94.39773945,99.68614677,99.99994482,,,,,,,,,,,,,,,,,,,
28.84,1.431652974,2.842809646,5.604803626,13.42854122,25.05382524,43.83070889,57.90326493,76.35456233,94.40893277,99.68739967,99.99994536,,,,,,,,,,,,,,,,,,,
28.86,1.432638653,2.844752771,5.608579358,13.43719793,25.06881298,43.85317212,57.92851539,76.37819595,94.42010373,99.68864758,99.99994591,,,,,,,,,,,,,,,,,,,
28.88,1.433624322,2.846695856,5.61235494,13.44585378,25.08379772,43.87562636,57.95375071,76.40180595,94.43125237,99.6898905,99.99994645,,,,,,,,,,,,,,,,,,,
28.9,1.43460998,2.848638903,5.61613037,13.45450876,25.09877946,43.89807162,57.97897089,76.42539234,94.44237874,99.69112846,99.99994698,,,,,,,,,,,,,,,,,,,
28.92,1.435595629,2.850581911,5.619905649,13.46316288,25.11375821,43.9205079,58.00417595,76.44895517,94.45348287,99.69236148,99.99994751,,,,,,,,,,,,,,,,,,,
28.94,1.436581269,2.85252488,5.623680777,13.47181613,25.12873396,43.94293521,58.02936589,76.47249444,94.46456482,99.69358957,99.99994803,,,,,,,,,,,,,,,,,,,
28.96,1.437566898,2.85446781,5.627455755,13.48046851,25.14370671,43.96535355,58.05454071,76.49601019,94.47562463,99.69481277,99.99994855,,,,,,,,,,,,,,,,,,,
28.98,1.438552517,2.856410701,5.631230581,13.48912003,25.15867647,43.98776293,58.07970044,76.51950243,94.48666234,99.69603108,99.99994906,,,,,,,,,,,,,,,,,,,
29,1.439538127,2.858353553,5.635005256,13.49777069,25.17364324,44.01016334,58.10484508,76.54297119,94.49767799,99.69724453,99.99994957,,,,,,,,,,,,,,,,,,,
29.02,1.440523726,2.860296367,5.638779781,13.50642048,25.18860702,44.0325548,58.12997463,76.56641649,94.50867164,99.69845313,99.99995007,,,,,,,,,,,,,,,,,,,
29.04,1.441509316,2.862239141,5.642554154,13.5150694,25.2035678,44.0549373,58.15508911,76.58983837,94.51964332,99.69965691,99.99995056,,,,,,,,,,,,,,,,,,,
29.06,1.442494896,2.864181877,5.646328376,13.52371747,25.21852559,44.07731085,58.18018852,76.61323683,94.53059308,99.70085588,99.99995106,,,,,,,,,,,,,,,,,,,
29.08,1.443480466,2.866124574,5.650102448,13.53236466,25.23348039,44.09967545,58.20527289,76.6366119,94.54152096,99.70205007,99.99995154,,,,,,,,,,,,,,,,,,,
29.1,1.444466027,2.868067232,5.653876368,13.54101099,25.2484322,44.12203111,58.2303422,76.65996361,94.55242701,99.70323949,99.99995202,,,,,,,,,,,,,,,,,,,
29.12,1.445451577,2.870009852,5.657650138,13.54965646,25.26338102,44.14437783,58.25539648,76.68329198,94.56331127,99.70442416,99.9999525,,,,,,,,,,,,,,,,,,,
29.14,1.446437118,2.871952432,5.661423756,13.55830106,25.27832685,44.16671561,58.28043573,76.70659703,94.57417378,99.7056041,99.99995297,,,,,,,,,,,,,,,,,,,
29.16,1.447422648,2.873894973,5.665197224,13.5669448,25.29326969,44.18904446,58.30545996,76.72987879,94.58501459,99.70677933,99.99995344,,,,,,,,,,,,,,,,,,,
29.18,1.448408169,2.875837476,5.66897054,13.57558767,25.30820954,44.21136438,58.33046918,76.75313728,94.59583374,99.70794987,99.99995391,,,,,,,,,,,,,,,,,,,
29.2,1.44939368,2.87777994,5.672743706,13.58422968,25.3231464,44.23367537,58.3554634,76.77637253,94.60663127,99.70911574,99.99995436,,,,,,,,,,,,,,,,,,,
29.22,1.450379181,2.879722365,5.676516721,13.59287083,25.33808028,44.25597744,58.38044263,76.79958455,94.61740723,99.71027695,99.99995482,,,,,,,,,,,,,,,,,,,
29.24,1.451364673,2.881664751,5.680289585,13.60151111,25.35301117,44.27827059,58.40540687,76.82277337,94.62816166,99.71143353,99.99995527,,,,,,,,,,,,,,,,,,,
29.26,1.452350154,2.883607098,5.684062298,13.61015052,25.36793908,44.30055482,58.43035614,76.84593901,94.6388946,99.71258549,99.99995571,,,,,,,,,,,,,,,,,,,
29.28,1.453335626,2.885549407,5.68783486,13.61878908,25.382864,44.32283014,58.45529045,76.8690815,94.64960609,99.71373285,99.99995615,,,,,,,,,,,,,,,,,,,
29.3,1.454321087,2.887491676,5.691607271,13.62742677,25.39778593,44.34509656,58.48020979,76.89220085,94.66029619,99.71487563,99.99995659,,,,,,,,,,,,,,,,,,,
29.32,1.455306539,2.889433907,5.695379531,13.63606359,25.41270488,44.36735407,58.5051142,76.9152971,94.67096492,99.71601385,99.99995702,,,,,,,,,,,,,,,,,,,
29.34,1.456291981,2.891376099,5.699151641,13.64469955,25.42762085,44.38960268,58.53000366,76.93837027,94.68161234,99.71714753,99.99995745,,,,,,,,,,,,,,,,,,,
29.36,1.457277413,2.893318252,5.702923599,13.65333465,25.44253383,44.41184239,58.5548782,76.96142037,94.69223849,99.71827668,99.99995787,,,,,,,,,,,,,,,,,,,
29.38,1.458262836,2.895260366,5.706695407,13.66196889,25.45744384,44.4340732,58.57973781,76.98444743,94.7028434,99.71940132,99.99995829,,,,,,,,,,,,,,,,,,,
29.4,1.459248248,2.897202442,5.710467063,13.67060226,25.47235086,44.45629513,58.60458251,77.00745148,94.71342713,99.72052147,99.99995871,,,,,,,,,,,,,,,,,,,
29.42,1.460233651,2.899144478,5.714238569,13.67923477,25.4872549,44.47850817,58.62941231,77.03043254,94.72398971,99.72163715,99.99995912,,,,,,,,,,,,,,,,,,,
29.44,1.461219043,2.901086476,5.718009924,13.68786641,25.50215595,44.50071232,58.65422722,77.05339062,94.73453118,99.72274838,99.99995953,,,,,,,,,,,,,,,,,,,
29.46,1.462204426,2.903028435,5.721781128,13.69649719,25.51705403,44.5229076,58.67902724,77.07632576,94.7450516,99.72385517,99.99995993,,,,,,,,,,,,,,,,,,,
29.48,1.463189799,2.904970355,5.725552182,13.70512711,25.53194913,44.545094,58.70381239,77.09923798,94.75555099,99.72495755,99.99996033,,,,,,,,,,,,,,,,,,,
29.5,1.464175162,2.906912236,5.729323084,13.71375617,25.54684125,44.56727153,58.72858267,77.1221273,94.76602941,99.72605552,99.99996072,,,,,,,,,,,,,,,,,,,
29.52,1.465160516,2.908854078,5.733093836,13.72238436,25.5617304,44.58944018,58.7533381,77.14499373,94.77648689,99.72714911,99.99996111,,,,,,,,,,,,,,,,,,,
29.54,1.466145859,2.910795882,5.736864437,13.73101169,25.57661656,44.61159998,58.77807867,77.16783732,94.78692347,99.72823833,99.9999615,,,,,,,,,,,,,,,,,,,
29.56,1.467131193,2.912737646,5.740634887,13.73963816,25.59149975,44.63375091,58.8028044,77.19065807,94.79733921,99.72932321,99.99996188,,,,,,,,,,,,,,,,,,,
29.58,1.468116517,2.914679372,5.744405186,13.74826376,25.60637996,44.65589298,58.82751531,77.21345601,94.80773413,99.73040375,99.99996226,,,,,,,,,,,,,,,,,,,
29.6,1.469101831,2.916621059,5.748175334,13.75688851,25.6212572,44.67802619,58.85221139,77.23623116,94.81810828,99.73147998,99.99996264,,,,,,,,,,,,,,,,,,,
29.62,1.470087135,2.918562707,5.751945332,13.76551239,25.63613146,44.70015056,58.87689266,77.25898355,94.82846171,99.73255192,99.99996301,,,,,,,,,,,,,,,,,,,
29.64,1.471072429,2.920504317,5.755715179,13.7741354,25.65100275,44.72226607,58.90155912,77.2817132,94.83879445,99.73361957,99.99996338,,,,,,,,,,,,,,,,,,,
29.66,1.472057713,2.922445887,5.759484875,13.78275756,25.66587106,44.74437274,58.92621079,77.30442013,94.84910655,99.73468297,99.99996374,,,,,,,,,,,,,,,,,,,
29.68,1.473042988,2.924387419,5.76325442,13.79137885,25.6807364,44.76647058,58.95084767,77.32710437,94.85939804,99.73574211,99.9999641,,,,,,,,,,,,,,,,,,,
29.7,1.474028252,2.926328912,5.767023814,13.79999928,25.69559876,44.78855957,58.97546977,77.34976593,94.86966897,99.73679703,99.99996446,,,,,,,,,,,,,,,,,,,
29.72,1.475013507,2.928270366,5.770793058,13.80861885,25.71045816,44.81063973,59.00007711,77.37240485,94.87991938,99.73784774,99.99996481,,,,,,,,,,,,,,,,,,,
29.74,1.475998752,2.930211781,5.774562151,13.81723756,25.72531458,44.83271106,59.02466968,77.39502113,94.8901493,99.73889426,99.99996516,,,,,,,,,,,,,,,,,,,
29.76,1.476983987,2.932153157,5.778331093,13.8258554,25.74016803,44.85477356,59.04924751,77.41761481,94.90035879,99.7399366,99.99996551,,,,,,,,,,,,,,,,,,,
29.78,1.477969212,2.934094495,5.782099884,13.83447239,25.75501851,44.87682724,59.07381059,77.44018591,94.91054788,99.74097477,99.99996585,,,,,,,,,,,,,,,,,,,
29.8,1.478954428,2.936035793,5.785868525,13.84308851,25.76986603,44.8988721,59.09835894,77.46273445,94.92071661,99.7420088,99.99996619,,,,,,,,,,,,,,,,,,,
29.82,1.479939633,2.937977053,5.789637015,13.85170377,25.78471057,44.92090814,59.12289256,77.48526045,94.93086503,99.74303871,99.99996653,,,,,,,,,,,,,,,,,,,
29.84,1.480924829,2.939918274,5.793405354,13.86031817,25.79955214,44.94293538,59.14741147,77.50776393,94.94099317,99.7440645,99.99996686,,,,,,,,,,,,,,,,,,,
29.86,1.481910015,2.941859457,5.797173543,13.86893171,25.81439075,44.9649538,59.17191567,77.53024493,94.95110107,99.7450862,99.99996719,,,,,,,,,,,,,,,,,,,
29.88,1.482895191,2.9438006,5.80094158,13.87754438,25.82922639,44.98696341,59.19640517,77.55270345,94.96118878,99.74610381,99.99996752,,,,,,,,,,,,,,,,,,,
29.9,1.483880357,2.945741705,5.804709467,13.8861562,25.84405906,45.00896423,59.22087999,77.57513953,94.97125633,99.74711737,99.99996784,,,,,,,,,,,,,,,,,,,
29.92,1.484865513,2.94768277,5.808477204,13.89476715,25.85888876,45.03095624,59.24534012,77.59755318,94.98130376,99.74812688,99.99996816,,,,,,,,,,,,,,,,,,,
29.94,1.48585066,2.949623797,5.812244789,13.90337724,25.8737155,45.05293946,59.26978558,77.61994443,94.99133113,99.74913236,99.99996848,,,,,,,,,,,,,,,,,,,
29.96,1.486835796,2.951564785,5.816012224,13.91198648,25.88853928,45.07491389,59.29421638,77.6423133,95.00133845,99.75013383,99.99996879,,,,,,,,,,,,,,,,,,,
